date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:36:50	8374/8374	---M-Z	200	added ('OK')	application/javascript	etag:%2220b6-54de715cb9180-gzip%22	https://newzealandtrails.com/themes/nzt/js/modernizr.custom.js?v=2	D:/Documents/Code/synologyStaticSite/nzt/newzealandtrails.com/themes/nzt/js/modernizr.custom5e1f.js	(from https://newzealandtrails.com/masterpiece-overview/)
15:36:51	64758/64758	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2003%20Jun%202025%2019:36:58%20GMT	https://cdnjs.cloudflare.com/polyfill/v3/polyfill.min.js?version=4.8.0	D:/Documents/Code/synologyStaticSite/nzt/cdnjs.cloudflare.com/polyfill/v3/polyfill.min1e11.js	(from https://newzealandtrails.com/masterpiece-overview/)
15:36:51	1534/1534	---M-Z	200	added ('OK')	application/javascript	etag:%225fe-585fb218b6ccd-gzip%22	https://newzealandtrails.com/themes/nzt/js/yall.js	D:/Documents/Code/synologyStaticSite/nzt/newzealandtrails.com/themes/nzt/js/yall.js	(from https://newzealandtrails.com/masterpiece-overview/)
15:36:51	33261/33261	---MCZ	200	added ('OK')	application/javascript	etag:W/%22234346615b452270c8ee1158258c83bb%22	https://diffuser-cdn.app-us1.com/diffuser/diffuser.js	D:/Documents/Code/synologyStaticSite/nzt/diffuser-cdn.app-us1.com/diffuser/diffuser.js	(from https://newzealandtrails.com/masterpiece-overview/)
15:36:52	52238/52238	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Jun%202025%2019:36:59%20GMT	https://newzealandtrails.com/themes/nzt/css/imgs/testim-bg.jpg	D:/Documents/Code/synologyStaticSite/nzt/newzealandtrails.com/themes/nzt/css/imgs/testim-bg.jpg	(from https://newzealandtrails.com/themes/nzt/css/trippage2019.css?v=2)
15:36:52	369/369	---M--	200	added ('OK')	image/png	etag:%22211-5c4355eaa22f4%22	https://newzealandtrails.com//themes/nzt/images/home-2019/stars.png	D:/Documents/Code/synologyStaticSite/nzt/newzealandtrails.com/themes/nzt/images/home-2019/stars.png	(from https://newzealandtrails.com/themes/nzt/css/trippage2019.css?v=2)
15:36:52	52238/52238	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Jun%202025%2019:37:00%20GMT	https://newzealandtrails.com/themes/nzt/css/imgs/quote-left.png	D:/Documents/Code/synologyStaticSite/nzt/newzealandtrails.com/themes/nzt/css/imgs/quote-left.png	(from https://newzealandtrails.com/themes/nzt/css/trippage2019.css?v=2)
15:36:53	52238/52238	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Jun%202025%2019:37:00%20GMT	https://newzealandtrails.com/themes/nzt/css/imgs/quote-right.png	D:/Documents/Code/synologyStaticSite/nzt/newzealandtrails.com/themes/nzt/css/imgs/quote-right.png	(from https://newzealandtrails.com/themes/nzt/css/trippage2019.css?v=2)
15:36:53	65462/65462	---M--	200	added ('OK')	image/jpeg	etag:%22103b8-54de715ad0d00%22	https://newzealandtrails.com/themes/nzt/images/footer-bg.jpg	D:/Documents/Code/synologyStaticSite/nzt/newzealandtrails.com/themes/nzt/images/footer-bg.jpg	(from https://newzealandtrails.com/themes/nzt/css/trippage2019.css?v=2)
15:36:53	14633/14633	---M--	200	added ('OK')	image/jpeg	etag:%223c43-5c61be025a154%22	https://newzealandtrails.com/themes/nzt/images/testim-bg.jpg	D:/Documents/Code/synologyStaticSite/nzt/newzealandtrails.com/themes/nzt/images/testim-bg.jpg	(from https://newzealandtrails.com/themes/nzt/css/widgets.css?v=2)
15:36:53	21538/21538	---M-Z	200	added ('OK')	text/css	etag:%225422-588e82bd668a5-gzip%22	https://newzealandtrails.com/themes/nzt/css/newblog.css?v=2	D:/Documents/Code/synologyStaticSite/nzt/newzealandtrails.com/themes/nzt/css/newblog5e1f.css	(from https://newzealandtrails.com/masterpiece-overview/masterpiece-fitness/)
15:36:54	259381/259381	---M-Z	200	added ('OK')	text/css	etag:%223f535-620c77eacf701-gzip%22	https://newzealandtrails.com/themes/nzt/css/style2019.css?v=2	D:/Documents/Code/synologyStaticSite/nzt/newzealandtrails.com/themes/nzt/css/style20195e1f.css	(from https://newzealandtrails.com/masterpiece-overview/masterpiece-fitness/)
